Date,Open,High,Low,Close,Volume,MA_20,MA_50,MA_200,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR_14,Williams_R,Volatility,Price_Range,Volume_MA,Volume_Ratio,Momentum,ROC,Support_Level,Resistance_Level,bb_upper,bb_lower,bb_position,bb_squeeze,stoch_k,stoch_d,williams_r,atr,atr_ratio,cci,mfi,obv,obv_ma,obv_signal,price_change,volatility,sentiment_score,sentiment_momentum,sentiment_volatility,sentiment_divergence,volume_ma_ratio,volume_price_trend,volume_weighted_price,price_efficiency,price_momentum,price_reversal,realized_volatility,volatility_ratio,amihud_illiquidity,turnover_ratio,bid_ask_spread
2023-11-01,1144.814453125,1154.8305074839402,1133.752023404208,1140.7034060109795,10309190,1149.8150651491567,1186.2832814698932,1285.0516393370472,1144.0621506198356,1157.9255872431272,45.69726850213944,-13.86343662329159,-15.128017146748297,1.264580523456706,1183.7340933231717,1149.8150651491567,1115.8960369751417,0.05899910203318645,0.3656851385683639,46.93241491156357,52.31762608436597,21.13898210202865,-53.06758508843643,0.010487413850626966,0.01847849666149697,10356174.6,0.9954631317243339,-33.31204919713264,-2.8374455420799864,1106.394885239857,1179.4968571621866,1183.7340933231717,1115.8960369751417,0.3656851385683639,0.05899910203318645,46.93241491156357,52.317626084365976,-53.06758508843643,21.13898210202865,0.018531532377860878,-39.898914047406926,46.71836657868518,111409890.0,117621901.8,-0.052813393636184154,-0.016688226230558323,0.010487413850626966,0.10062068737184302,0.2066598651350413,0.16014701485526012,-0.1060391777631983,0.9954631317243339,-172042.09497380955,1133.8800842105752,1.591262294808806,0.017377278771499638,-0.017377278771499638,0.16648253366983945,0.9519368640968738,0.0016187718172386311,0.9954631317243339,0.01847849666149697
2023-11-02,1156.1759033203125,1158.2190177980203,1150.0716213128414,1153.061473724664,10562104,1149.938394263369,1184.0309254996196,1285.0516393370472,1145.4466622128198,1157.564954817998,44.83409388970073,-12.118292605178112,-14.526072237520681,2.407779632342569,1183.8872848939286,1149.938394263369,1115.9895036328094,0.05904471196008148,0.545996782270165,63.83766026775568,61.39506996157311,20.791942336610255,-36.16233973224431,0.010611659172851829,0.007065882150117158,10369960.5,1.0185288555342136,-20.580255397110477,-1.7535381442606424,1106.394885239857,1179.4968571621866,1183.8872848939286,1115.9895036328094,0.545996782270165,0.05904471196008148,63.83766026775568,61.39506996157312,-36.16233973224432,20.791942336610255,0.018031946093426673,18.4230238066471,45.94810584346873,121971994.0,117510525.9,0.0379665401531489,0.010833725619265433,0.010611659172851829,0.20945487682555458,0.1720639645071092,0.1616176574244789,0.03739091231844538,1.0185288555342136,114426.9366981459,1140.1134505066327,1.0209266470771814,0.02796534942128326,-0.02796534942128326,0.1684548670148599,0.973232393101436,0.0010257166204068273,1.0185288555342136,0.007065882150117158
2023-11-03,1155.9267578125,1163.5259660841282,1153.958462624445,1159.6640733559236,8850156,1150.1364682313977,1182.140343106346,1285.0516393370472,1147.6339566974787,1157.720576023363,47.858086711196556,-10.086619325884385,-13.638181654115375,3.5515623282309896,1184.2726729684646,1150.1364682313977,1116.0002634943307,0.05936026842024977,0.6395527885702592,72.86970065960018,61.213258612973135,20.53032739301011,-27.130299340399805,0.010642826417151073,0.008250237012168534,10264784.2,0.8621862698292284,7.5742358693287315,0.6574344832216144,1106.394885239857,1179.4968571621866,1184.2726729684646,1116.0002634943307,0.6395527885702592,0.05936026842024977,72.8697006596002,61.213258612973156,-27.13029934039981,20.53032739301011,0.017703684941793443,46.03455100648272,52.36825144373347,130822150.0,117293973.7,0.11533564660875666,0.005726147115063807,0.010642826417151073,0.2135729927893224,0.22128855760684285,0.14607694144620914,-0.007715564817520448,0.8621862698292284,50677.295247264636,1147.7702128242086,0.5380287989885878,0.038928524116582874,-0.038928524116582874,0.16894963167966187,0.9855753899264114,0.0006470108679512323,0.8621862698292284,0.008250237012168534
2023-11-06,1165.544189453125,1166.042498213045,1158.8669007331605,1162.2055450931427,10647304,1150.5164283400054,1180.227834645766,1285.0516393370472,1149.8757399288,1158.0530549873486,47.87555408958168,-8.17731505854863,-12.54600833394116,4.3686932753925305,1185.0292106971901,1150.5164283400054,1116.0036459828207,0.059995288215016034,0.6693447464212335,76.34631239850023,71.01789110861868,20.38260922759207,-23.653687601499758,0.010647765441971347,0.00617412084306438,10525598.1,1.0115628488608168,16.09537269850034,1.40434777442654,1106.394885239857,1179.4968571621866,1185.0292106971901,1116.0036459828207,0.6693447464212335,0.059995288215016034,76.34631239850025,71.01789110861871,-23.653687601499758,20.38260922759207,0.017537869539211798,60.62634910903483,53.83751224392582,141469454.0,117881338.0,0.20010051124462128,0.0021915585690814865,0.010647765441971347,0.2730792839602541,0.218559302592515,0.14972741846281312,0.05451998136773911,1.0115628488608168,23334.19031881559,1155.281750487271,0.20582333270066264,0.02563768046430459,-0.02563768046430459,0.1690280362680236,0.9943606506295829,0.00020583225284837237,1.0115628488608168,0.00617412084306438
2023-11-07,1157.9698486328125,1165.5939965170132,1155.8520365348347,1163.0775131044059,6960204,1151.1629826574294,1178.1762981603194,1285.0516393370472,1151.906782263395,1158.4255057504108,46.21092098204164,-6.5187234870159045,-11.340551363619387,4.821827876603482,1186.1281111300032,1151.1629826574294,1116.1978541848557,0.060747485802327736,0.6703773297490104,77.53912291828972,75.58504532546335,20.423546894100987,-22.46087708171027,0.010600840291221334,0.00837601954505676,10494764.4,0.6632072655199387,21.95047540338396,1.923578591881112,1106.394885239857,1179.4968571621866,1186.1281111300032,1116.1978541848557,0.6703773297490104,0.060747485802327736,77.53912291828973,75.5850453254634,-22.46087708171027,20.423546894100987,0.017559918977014585,51.45202582143783,53.51930087030438,148429658.0,119195556.4,0.24526167319438757,0.0007502700489983027,0.010600840291221334,0.30670490914745424,0.22068655001888565,0.1535513489148194,0.08601835912856859,0.6632072655199387,5222.0325961181825,1155.1343220992655,0.0707745828054413,0.0025987530285644933,-0.0025987530285644933,0.1682831225933111,0.9986039256060004,0.00010779426134611899,0.6632072655199387,0.00837601954505676
2023-11-08,1163.9993896484375,1166.5408130001256,1156.9483693221023,1162.0560341376731,7884494,1151.7970793532368,1176.940492315615,1285.0516393370472,1153.4682058287503,1158.6946135293376,46.00446031280941,-5.226407700587288,-10.117722630252791,4.891314929665503,1187.0841066132464,1151.7970793532368,1116.5100520932272,0.061272993121017756,0.6453643956579861,92.54350372592467,82.14297968090487,19.471421200227514,-7.456496274075329,0.010602259049646118,0.008254716981132124,10377187.5,0.7597910320113229,40.83637471260886,3.64213866295823,1106.394885239857,1179.4968571621866,1187.0841066132464,1116.5100520932272,0.6453643956579861,0.061272993121017756,92.54350372592467,82.14297968090489,-7.456496274075329,19.471421200227514,0.016756008856902215,49.07350067048881,53.91059670900725,140545164.0,120627351.7,0.16511854085577174,-0.0008782552798276555,0.010602259049646118,0.07189001129970413,0.21494041480445789,0.1274687029525173,-0.14305040350475376,0.7597910320113229,-6924.598484269471,1159.6627397551385,0.0828366177165771,0.018718825607230816,-0.018718825607230816,0.16830564468508583,1.0075824836624223,0.00011139018938027672,0.7597910320113229,0.008254716981132124
2023-11-09,1151.3673095703125,1163.9993634204725,1148.203000336806,1163.9745453088372,14513610,1152.330273442221,1175.583599925756,1285.0516393370472,1155.0845659240201,1159.0859616246,54.740629313186844,-4.001395700579906,-8.894457243709857,4.893061543129951,1188.0334111853347,1152.330273442221,1116.6271356991072,0.06196684850856511,0.6630707075439346,95.73326443393285,88.60529702604907,18.66878371186088,-4.266735566067151,0.01058480674672536,0.013571055438738265,10612162.1,1.3676393050950475,42.2816065596794,3.769445727886031,1106.394885239857,1179.4968571621866,1188.0334111853347,1116.6271356991072,0.6630707075439346,0.06196684850856511,95.73326443393285,88.60529702604909,-4.266735566067151,18.66878371186088,0.016038824720954265,33.30037964271804,62.50779796101264,155058774.0,122294121.6,0.26791682193169297,0.0016509627030056873,0.01058480674672536,0.3820869467322279,0.24946682878579257,0.1274167605635818,0.1326201179464353,1.3676393050950475,23961.428795970372,1162.3707746088278,0.15597476104289276,0.009464431717522759,-0.009464431717522759,0.16802859796508368,1.0146002216211893,0.00011375272609679379,1.3676393050950475,0.013571055438738265
2023-11-10,1153.534912109375,1154.2575571449777,1145.138482408668,1148.8757981483514,7734954,1151.3760110404723,1174.123555318345,1285.0516393370472,1154.1293707939747,1158.3292198643442,51.02835407524776,-4.19984907036951,-7.95553560866823,3.75568653829872,1186.332500448659,1151.3760110404723,1116.4195216322858,0.06072123975658866,0.4642382153578691,70.62974084931568,86.30216966972439,19.359300153573567,-29.370259150684312,0.010585576425835451,0.00793738953419233,10371187.3,0.7458118126938079,32.66419510087121,2.926344342926686,1106.394885239857,1179.4968571621866,1186.332500448659,1116.4195216322858,0.4642382153578691,0.06072123975658866,70.62974084931568,86.30216966972439,-29.370259150684316,19.359300153573567,0.016850646679802156,-9.195440745739777,62.98486336795568,147323820.0,122946421.3,0.1982766024601645,-0.012971715937722395,0.010585576425835451,-0.004845764869078117,0.20578307725411243,0.12171201417224196,-0.21062884212319055,0.7458118126938079,-100335.62607934959,1160.6860795882603,1.2254142255364824,-0.009302931301779838,0.009302931301779838,0.1680408162421714,1.0235135774432216,0.0016770256083904823,0.7458118126938079,0.00793738953419233
2023-11-13,1153.385498046875,1158.3685856187403,1151.9403296565872,1157.521363405594,3854810,1150.949956102899,1173.036243988613,1285.0516393370472,1154.6512158516582,1158.2693468981743,55.934340330653484,-3.618131046516055,-7.088054695961687,3.469923649445632,1185.357182491756,1150.949956102899,1116.542729714042,0.05978926573898904,0.5954945805341516,85.00405608425963,83.78902045583605,18.22208881185301,-14.99594391574037,0.01074313872100608,0.005553466368206169,10056412.0,0.38331862298402253,24.367261104073577,2.150392524245542,1106.394885239857,1179.4968571621866,1185.357182491756,1116.542729714042,0.5954945805341516,0.05978926573898904,85.00405608425963,83.78902045583605,-14.995943915740371,18.22208881185301,0.015742334774920274,29.39483752843365,67.23551326139827,151178630.0,124298977.3,0.2162499908195142,0.007525239256651384,0.01074313872100608,0.3065616114117016,0.21247954274440195,0.12319002607423213,0.09408206866729962,0.38331862298402253,29008.36753893232,1159.9930655011476,0.7004693369487326,-0.004030424486723083,0.004030424486723083,0.17054204013630364,1.0457538574494656,0.0019521686559522736,0.38331862298402253,0.005553466368206169
2023-11-15,1174.2396240234375,1176.9803221354077,1159.5644557371882,1166.0424694563903,12220648,1150.8253776790136,1172.209050588318,1285.0516393370472,1156.4037165213501,1158.8454165828762,67.6823192274777,-2.441700061526035,-6.158783768837937,3.717083707311902,1184.9816607928717,1150.8253776790136,1116.6690945651555,0.05935962792677465,0.7227568457412561,84.50409438535775,80.04596377297769,17.939123050004437,-15.495905614642256,0.010868606080988875,0.014935876569177506,10370992.6,1.1783489267941432,5.979673057451237,0.5154611522766962,1106.394885239857,1179.4968571621866,1184.9816607928717,1116.6690945651555,0.7227568457412561,0.05935962792677465,84.50409438535775,80.04596377297769,-15.495905614642256,17.939123050004437,0.015384622361454523,93.74344236795214,75.04490962285311,163399278.0,125966113.9,0.29716852366912616,0.00736151082838421,0.010868606080988875,0.2733375356974445,0.2058060680544,0.12173976109606506,0.06753146764304452,1.1783489267941432,89962.43258187184,1161.1283378782316,0.6773187631908753,0.0025492336654937553,-0.0025492336654937553,0.17253377272932538,1.0649977585729773,0.0006023830183460165,1.1783489267941432,0.014935876569177506
2023-11-16,1176.357421875,1183.0596501175335,1169.5056766785162,1171.573730950445,13134910,1150.70329146613,1171.6564272756814,1285.0516393370472,1158.7375650247766,1159.7886834883957,68.9225233909372,-1.0511184636191047,-5.13725070758608,4.086132243966976,1184.526397329102,1150.70329146613,1116.8801856031578,0.05878684125406054,0.808523403629277,83.32140364398659,84.27651803786797,17.8127634843369,-16.67859635601342,0.010869824048599788,0.011569031535063097,10631329.1,1.2354908663301563,30.87032493946549,2.706253420196096,1106.394885239857,1183.0596501175335,1184.526397329102,1116.8801856031578,0.808523403629277,0.05878684125406054,83.32140364398659,84.276518037868,-16.678596356013422,17.8127634843369,0.01520413356305472,131.59363724732532,74.81335394656574,176534188.0,127893587.0,0.3803208756667369,0.004743619241101449,0.010869824048599788,0.2998219562947474,0.2513924570534086,0.11748655827335719,0.04842949924133877,1.2354908663301563,62307.01180613583,1163.6523871983138,0.43640257835751306,0.008190394037095317,-0.008190394037095317,0.17255310736574583,1.0723688593807723,0.0003611459264739118,1.2354908663301563,0.011569031535063097
2023-11-17,1173.7911376953125,1182.6111777677033,1172.0470571634735,1172.4705465839068,7758634,1150.6447323392367,1171.0609481106142,1285.0516393370472,1160.850331517854,1160.728476333367,72.11120496090966,0.1218551844870035,-4.085429529000056,4.207284713487059,1184.3042808191437,1150.6447323392367,1116.9851838593297,0.05850554482003817,0.8242143051577013,79.60642456913756,82.47730753282728,17.2646155466362,-20.393575430862445,0.010871106824413643,0.009010137299405366,10573344.8,0.7337918271614484,19.40907285924277,1.6832643620072423,1106.394885239857,1183.0596501175335,1184.3042808191437,1116.9851838593297,0.8242143051577013,0.05850554482003817,79.60642456913756,82.47730753282731,-20.393575430862445,17.2646155466362,0.014724988697531154,132.92535977357545,82.11062823494571,184292822.0,130654907.8,0.4105311855725025,0.0007654794655853614,0.010871106824413643,0.23532059503466296,0.22203918671389564,0.1171908800029361,0.013281408320767324,0.7337918271614484,5939.075007992415,1165.0782385044492,0.07041412415029315,0.007299129787082581,-0.007299129787082581,0.1725734708004937,1.0795752825663394,9.866162852705275e-05,0.7337918271614484,0.009010137299405366
2023-11-20,1170.70166015625,1175.2112568239902,1164.2484647951942,1170.3029888419037,4490186,1151.5553899070023,1170.348863654302,1285.0516393370472,1162.3045865486574,1161.4379760037968,66.518951327884,0.8666105448605776,-3.0950215140988098,3.9616320589593874,1186.3460646833255,1151.5553899070023,1116.7647151306792,0.060423797380919374,0.7694342529346407,74.1284216541246,79.01874995574957,15.022226004998336,-25.871578345875417,0.00999422158619862,0.009367481868643649,10196226.3,0.4403772403521487,10.638915485980078,0.9174135622907054,1106.394885239857,1183.0596501175335,1186.3460646833255,1116.7647151306792,0.7694342529346407,0.060423797380919374,74.12842165412458,79.01874995574957,-25.871578345875417,15.022226004998336,0.012836185285542059,91.66819226520569,77.04343324489376,179802636.0,133793347.1,0.3438832340864579,-0.0018487097593354873,0.00999422158619862,0.11680728649647497,0.24636979698700628,0.1230731907588881,-0.1295625104905313,0.4403772403521487,-8301.050679431575,1168.6669540302064,0.18497786379766054,0.01865057191394115,-0.01865057191394115,0.1586533491885302,0.9923969987400901,0.00041172231157806993,0.4403772403521487,0.009367481868643649
2023-11-21,1185.4266357421875,1189.9612940264415,1176.1082864562932,1178.9985015354105,8214450,1153.1998063640406,1169.7997265219865,1285.0516393370472,1164.8728812484862,1162.739225257224,60.04759331170338,2.1336559912622306,-2.049286012917536,4.1829420041797665,1189.960051957746,1153.1998063640406,1116.4395607703352,0.06375347167219507,0.8509048260519178,80.49646905274963,78.07710509200392,14.5043410826497,-19.503530947250372,0.009992392285216518,0.011749809310281151,10161283.2,0.8084067571308318,16.792956442267723,1.4449213835855415,1106.394885239857,1189.9612940264415,1189.960051957746,1116.4395607703352,0.8509048260519178,0.06375347167219507,80.49646905274963,78.07710509200393,-19.503530947250372,14.5043410826497,0.012302255739732228,133.80374483918996,76.25813486063707,188017086.0,137788174.5,0.3645371722375203,0.007430137986840224,0.009992392285216518,0.26585119153724923,0.23822771301211582,0.12278736430559203,0.027623478525133416,0.8084067571308318,61034.49698599968,1171.4569013112628,0.7435794927539943,0.018554420513352543,-0.018554420513352543,0.15862430993569981,0.9920558526014038,0.0009045204471194328,0.8084067571308318,0.011749809310281151
